"id","short name","name","platform","our category","date release"
ced0e37e-7535-4c4a-8722-0605076e2dc6,TE2,"The Escapists 2",Steam,steam,2017-08-21T22:00:00.000Z
4631c2a4-dcfb-40e9-bb3e-f85067c368c4,TEW,"The Evil Within",Steam,steam,2014-10-13T22:00:00.000Z
2bbbbbf7-091c-4e06-bcb7-ef6cfcd43279,TEWSP,"The Evil Within - Season Pass (DLC)",Steam,steam,2014-10-13T22:00:00.000Z
af0eeaa5-a273-4f80-8863-6f6fc825b108,TEWFCP,"The Evil Within - The Fighting Chance Pack (DLC)",Steam,steam,
a1e059d8-0780-4ee1-911b-d379e9bb54e2,TEW2,"The Evil Within 2",Steam,steam,2017-10-12T22:00:00.000Z
e7db14f8-8f0f-4216-b767-8f840ebce0f9,THEFALL,"The Fall",Steam,steam,2014-05-30T22:00:00.000Z
f43ad7f4-cde3-4fcb-aa55-bc26ab0b9794,TFS,"The Final Station",Steam,steam,2016-08-30T17:00:00.000Z
5733ea5c-7725-4890-9e3c-ad0d9e6aa768,TFITF,"The Flame in the Flood",Steam,steam,2016-02-23T17:00:00.000Z
7747f303-3c68-4eb6-b073-e31d0260cb12,TG3,"The Guild 3",Steam,steam,2018-09-06T22:00:00.000Z
1b047a67-aa9c-470a-8c6e-9eca83da0e0e,THHR,"The Haunted: Hell's Reach",Steam,steam,2011-10-24T22:00:00.000Z
f6455614-1071-470d-a136-5de73ebef0f2,THPRIMAL,"The Hunter: Primal",Steam,steam,2015-03-31T21:00:00.000Z
5b12ff62-f38d-4dc6-bcc6-52917432479d,TIOTD,"The I of the Dragon",Steam,steam,2004-03-09T23:00:00.000Z
63361f6e-8afb-465d-a913-d7d07d968c9d,TIAVH,"The Incredible Adventures of Van Helsing",Steam,steam,2013-05-21T17:00:00.000Z
819c5a2d-bc5e-4684-bd8b-c6a80151cc40,TIAOVHCP,"The Incredible Adventures of Van Helsing (Complete Pack)",Steam,steam,2013-05-21T22:00:00.000Z
4db8863a-4ce5-4873-848d-8eb078bb2af8,TIAOVH3,"The Incredible Adventures of Van Helsing III",Steam,steam,2015-05-21T22:00:00.000Z
41fe1042-069b-4835-8205-f55da7e6bb7d,TIAVHFC,"The Incredible Adventures of Van Helsing: Final Cut",Steam,steam,2015-11-05T17:00:00.000Z
90c000d7-b918-49a6-84df-ca0dce04e7c7,TLF,"The Last Federation",Steam,steam,2014-04-18T17:00:00.000Z
6bfb2176-7908-4828-83bc-d09dddad9f03,TLUPS4,"The Last of Us - PS4",PSN,psn,2014-07-28T22:00:00.000Z
0f7f1118-f3c7-4e2d-90bb-e8b135fb3fbc,TLOHTS,"The Legend of Heroes: Trails in the Sky",Steam,steam,2014-07-29T17:00:00.000Z
11f3f7eb-5636-4176-ab4a-bd4fb79867b7,TLD,"The Long Dark",Steam,steam,2017-07-31T17:00:00.000Z
fe49f5b0-ed20-4651-b557-c619dc699374,TMMT,"The Marvellous Miss Take",Steam,steam,2014-11-20T17:00:00.000Z
fae81aad-785c-4e10-b2f6-abf02f979cee,TNPE,"The Next Penelope",Steam,steam,2015-05-28T17:00:00.000Z
3fa2eda8-0a8f-492b-8942-685e581883b7,TOB,"The Orange Box",Steam,steam,2007-10-09T22:00:00.000Z
afeb2cce-6f49-45eb-a5ae-16a2c849a636,TPARK,"The Park",Steam,steam,2015-10-26T17:00:00.000Z
e9f8cbd6-eecd-4354-9322-0a06b43b6773,TPOTE,"The Pillars of the Earth",Steam,steam,2017-08-14T22:00:00.000Z
d5e9db74-3e4a-457c-87ef-1811cb8bbf22,RAVLMTDDE,"The Raven: Legacy of a Master Thief (Digital Deluxe Edition)",Steam,steam,2013-07-22T17:00:00.000Z
ed91cfb1-b1de-4a9a-be53-3b52b5eb959b,TSOMISE,"The Secret of Monkey Island (Special Edition)",Steam,steam,2009-07-14T17:00:00.000Z
bfd8770f-9e4f-4d7c-8446-296db438534d,TSW,"The Secret World","Official website",also,
edd3e981-f4f4-4db2-a1e5-4e8423a79184,TS7,"The Settlers 7",Uplay,uplay,
5f935bbf-2773-42b4-a032-36623d0b169c,TS7PKDGE,"The Settlers 7: Path to a Kingdom (Deluxe Gold Edition)",Uplay,uplay,2010-03-22T23:00:00.000Z
7cc4bf6a-3e0a-439d-8433-df890feca714,S7GE,"The Settlers 7: Paths to a Kingdom (Gold Edition)",Uplay,uplay,2010-03-22T23:00:00.000Z
3193b3f3-375a-46a3-9c05-047d7869a70c,TSE,"The Showdown Effect",Steam,steam,2013-03-04T23:00:00.000Z
14f34359-490c-4d2e-9d13-d1ebc7d27c08,TSAGE,"The Silent Age",Steam,steam,2015-05-29T21:00:00.000Z
838998e7-e8ad-46df-be5a-962dd9b74037,SIMS3,"The Sims 3",Origin,origin,2009-06-01T22:00:00.000Z
5d8c2158-97a6-4050-a4c6-12dc58d85ee8,SIMS3SP,"The Sims 3 (Starter Pack)",Origin,origin,2013-05-15T03:00:00.000Z
3622609b-49b0-4092-b316-2ea182c69f3d,SIMS31000,"The Sims 3: 1000 Simpoints","Official website",also,
d6a9db91-aef6-410f-9494-3ef75f96d7ec,SIMS3789,"The Sims 3: 70s, 80s &amp; 90s Stuff",Origin,origin,2013-01-24T03:00:00.000Z
06ec8019-9e78-4373-a934-412def80670f,SIMS3AMBITIONS,"The Sims 3: Ambitions",Origin,origin,2010-05-31T22:00:00.000Z
96d73a47-b6fb-4ce1-a4d8-c7b8a8aee4a7,SIMS3BB,"The Sims 3: Barnacle Bay",Origin,origin,2011-03-07T23:00:00.000Z
e1f471db-f6f4-406b-b201-6a53e7df2d99,SIMS3DN,"The Sims 3: Date Night (DLC)",Origin,origin,
24bb5fdd-e15a-4a5d-b6df-f94408841831,SIMS3D,"The Sims 3: Diesel",Origin,origin,2012-06-12T03:00:00.000Z
b32f4f9f-10d9-4ce6-961a-db5d4dba6bb2,SIMS3DV,"The Sims 3: Dragon Valley",Origin,origin,
67c1ad22-7094-495f-8d0a-dee1f18e219f,TSIMS3FLS,"The Sims 3: Fast Lane Stuff",Origin,origin,
1587ff08-96b2-4a51-a22a-ad924b6f21c7,SIMS3GENERATIONS,"The Sims 3: Generations",Origin,origin,2011-05-30T22:00:00.000Z
45c85077-eb46-404c-993d-a3fcc2b871ae,SIMS3HS,"The Sims 3: Hidden Springs",Origin,origin,2011-08-24T22:00:00.000Z
9329fbe9-d0c2-4fb7-a027-f12bfa73242b,SIMS3HLS,"The Sims 3: High end Loft Stuff",Origin,origin,2010-02-01T23:00:00.000Z
453d0ab0-d597-42ba-809f-c82fe7022cc4,SIMS3IF,"The Sims 3: Into The Future",Origin,origin,2013-10-22T22:00:00.000Z
8a97d87d-0bd9-468c-ad48-66aa47af9880,SIMS3IP,"The Sims 3: Island Paradise",Origin,origin,2013-06-24T22:00:00.000Z
43d51422-0467-46c6-be38-d85d9fa9f9e9,SIMS3KPST,"The Sims 3: Katy Perry's Sweet Treats",Origin,origin,2012-06-05T16:00:00.000Z
c5136649-c40a-4544-984b-ffe8ede69ff8,SIMS3LN,"The Sims 3: Late Night",Origin,origin,2010-10-25T22:00:00.000Z
02f694e9-89c0-4936-9f6d-bf263ac113c6,TSIMS3MSS,"The Sims 3: Master Suite Stuff",Origin,origin,
031e74d5-8946-4ce9-abef-c552e46e834f,TSIMS3MV,"The Sims 3: Monte Vista",Origin,origin,2016-05-02T23:00:00.000Z
1974169e-d548-459b-a235-5f0ebb397f7d,SIMS3MS,"The Sims 3: Movie Stuff",Origin,origin,2013-09-12T22:00:00.000Z
d3204c8c-353e-4104-a536-d4c598326c50,SIMS3PETS,"The Sims 3: Pets",Origin,origin,2011-10-20T22:00:00.000Z
6428a109-f996-480d-b9d8-c829b286824d,SIMS3SEASONS,"The Sims 3: Seasons",Origin,origin,2012-11-12T23:00:00.000Z
9782f178-a047-4871-9642-940bda93319f,SIMS3SHOWTIME,"The Sims 3: Showtime",Origin,origin,2012-03-05T23:00:00.000Z
17b5bb5c-f59c-45c8-8d1b-fe1b488001d8,SIMS3SUPERNATURAL,"The Sims 3: Supernatural",Origin,origin,2012-09-03T22:00:00.000Z
e9b7bf6b-8271-46fe-87c0-a1e164ec874e,TSIMS3TLS,"The Sims 3: Town Life Stuff",Origin,origin,
237735a0-09b8-4827-bb27-443be319dce2,SIMS3UL,"The Sims 3: University Life",Origin,origin,2013-03-04T23:00:00.000Z
5c60cac9-fb35-45e8-a916-234d2b572e91,SIMS3WA,"The Sims 3: World Adventures",Origin,origin,2009-11-16T23:00:00.000Z
295f43ef-8cc5-423b-9ea8-20cef3855756,TSIMS4,"The Sims 4",Origin,origin,2014-09-01T22:00:00.000Z
3706b02a-fc3e-4538-a303-89dfc171ea34,TSIMS4LE,"The Sims 4 (Limited Edition)",Origin,origin,2014-09-03T22:00:00.000Z
d0035396-f792-43eb-b586-da1954f345c1,THSI4,"The Sims 4 (Xbox One)","Xbox Live",xbox_live,2017-11-16T23:00:00.000Z
3f4949b9-f6e9-485c-b438-356ee82e310e,TSIMS4CDB,"The Sims 4 + Cats &amp; Dogs - Bundle",Origin,origin,2017-11-10T03:00:00.000Z
5a8c644d-2fc3-4ce8-aca4-7c8eea87cb28,SIMS4SD,"The Sims 4 - Bundle Pack 1",Origin,origin,2015-07-29T22:00:00.000Z
91bc7b65-37e2-41e0-b020-1384de803ec6,SIMS4BP2,"The Sims 4 - Bundle Pack 2",Origin,origin,2015-10-21T22:00:00.000Z
d5da1b98-198d-43a3-b3df-9f60b7ac5aa7,SIMS4BP3,"The Sims 4 - Bundle Pack 3",Origin,origin,2016-06-08T22:00:00.000Z
c6a7e4b0-962e-485f-92af-432509ee4dc0,TS4BP4,"The Sims 4 - Bundle Pack 4",Origin,origin,2017-02-16T23:00:00.000Z
8cfbe433-5f7c-40e0-9b59-bcc2e2948b66,TSIMS4BP5,"The Sims 4 - Bundle Pack 5",Origin,origin,2017-06-22T22:00:00.000Z
5761d733-e922-45df-b2ca-c1e816a7ba5f,TSIMS4BP6,"The Sims 4 - Bundle Pack 6",Origin,origin,2018-03-15T23:00:00.000Z
df3f5ca7-987a-4f89-bc62-bfab15b7e680,TS4EB,"The Sims 4 - Expansions Bundle (incl. City Living, Get to Work, Get Together)",Origin,origin,2015-03-30T22:00:00.000Z
5a3569e0-3229-4998-b091-bcccd85416bf,TS4CKS,"The Sims 4 : Cool Kitchen Stuff",Origin,origin,
f2e9f8ba-c40f-4ce9-b46d-84542875ac54,SIMS4ENG,"The Sims 4 ENG",Origin,origin,2014-09-01T22:00:00.000Z
bf42fd04-16ca-468e-8e9f-8c64b4576643,SIMS4PL,"The Sims 4 PL / RU / CZ",Origin,origin,2014-09-01T22:00:00.000Z
47a729eb-6422-4719-adaf-28e04ef2e0dd,TS4BS,"The Sims 4: Backyard Stuff",Origin,origin,2016-07-19T03:00:00.000Z
91a7150f-29de-4687-b2ae-316b1eafaae1,TSIMS4BNS,"The Sims 4: Bowling Night Stuff",Origin,origin,2017-03-29T03:00:00.000Z
7c6ff3c8-a160-4494-a4c8-433da08e3fa3,SIMS4DC,"The Sims 4: Cats &amp; Dogs",Origin,origin,2017-11-09T23:00:00.000Z
66ec2986-d09b-4529-8286-2823153a094b,SIMS4CL,"The Sims 4: City Living",Origin,origin,2016-11-02T23:00:00.000Z
70e026c5-f350-4ffe-9f0a-8834aecae053,TSIMS4FS,"The Sims 4: Fitness Stuff",Origin,origin,2017-06-20T03:00:00.000Z
2bee623b-46ab-4cb5-99d6-927ff8a33476,SIMS4GOW,"The Sims 4: Get to Work",Origin,origin,2015-04-01T22:00:00.000Z
dd1dc961-6520-4a33-b1e1-2d20d7b26e8c,SIMS4GT,"The Sims 4: Get Together",Origin,origin,2015-12-09T23:00:00.000Z
11fb7d9a-fe5f-4ce9-a95f-71ea613ed029,SIMS4JA,"The Sims 4: Jungle Adventure",Origin,origin,2018-02-27T03:00:00.000Z
f15d57a5-dc8e-489e-bab9-49ba87980208,SIMS4KRS,"The Sims 4: Kids Room Stuff",Origin,origin,2016-06-28T03:00:00.000Z
31835023-3af0-4cad-ac3a-b2a974159a56,TSIMS4LDS,"The Sims 4: Laundry Day Stuff",Origin,origin,2018-01-16T03:00:00.000Z
ca1ec030-e768-4d84-97a5-fd20702ff1f3,TS4LPS,"The Sims 4: Luxury Party Stuff",Origin,origin,2016-07-05T03:00:00.000Z
eb4fec7f-94d8-4d63-8e33-196e2942172d,TS4MH,"The Sims 4: Movie Hangout",Origin,origin,2016-12-01T03:00:00.000Z
f97bd345-c01f-409c-8859-1b64a101a68b,TSIMS4MFP,"The Sims 4: My First Pet Stuff",Origin,origin,2018-03-13T03:00:00.000Z
13dd4a23-dd6a-4eb7-b8d0-736df7758255,SIMS4OR,"The Sims 4: Outdoor Retreat",Origin,origin,2015-01-13T02:00:00.000Z
2e32306c-6409-46b9-8f10-d028d9c45c42,TSIMS4P,"The Sims 4: Parenthood",Origin,origin,2017-05-29T03:00:00.000Z
b9a29f1a-f701-4707-ba17-f0b93fc5ec97,TSIMS4RGS,"The Sims 4: Romantic Garden Staff",Origin,origin,2016-02-16T03:00:00.000Z
c0088de8-6519-44cc-8eba-f02b5c4150d0,THS4S,"The Sims 4: Seasons",Origin,origin,2018-06-21T22:00:00.000Z
b74271e0-525d-4825-bf47-3e69f68fb3e0,SIMS4SP,"The Sims 4: Spa Day",Origin,origin,2015-07-14T03:00:00.000Z
e4e4eaae-5797-4a9e-b7f8-ede7c885dc7d,TSIMS4SS,"The Sims 4: Spooky Staff",Origin,origin,2015-09-29T03:00:00.000Z
71dce81e-2a45-438b-875e-9a331cef8fbb,TSIMS4TS,"The Sims 4: Toddler Stuff",Origin,origin,2017-08-23T21:00:00.000Z
4c26e20b-0f42-4df9-96d8-a610ce280abe,TSIMS4V,"The Sims 4: Vampires",Origin,origin,2017-01-24T03:00:00.000Z
45bf1da6-4d4e-4677-a38e-e2c19337ef54,TSIMS4VGS,"The Sims 4: Vintage Glamour Stuff",Origin,origin,2016-12-06T03:00:00.000Z
6b2e14ad-6f96-417d-8081-41cba3aa1cce,TSM,"The Sims Medieval",Origin,origin,2011-03-21T23:00:00.000Z
08653723-8746-4f99-be87-4c1a0c4439ed,SIMSMPN,"The Sims Medieval: Pirates and Nobles",Origin,origin,
e2a31ae4-d6cc-4d37-9ffa-f12dd9edc406,TSP,"The Stanley Parable",Steam,steam,2013-10-16T17:00:00.000Z
74ba75c1-7c11-4b83-bf49-c1abe9206e0d,TSC,"The Stronghold Collection",Steam,steam,2009-10-26T23:00:00.000Z
fe46eecd-87be-41d5-a477-ad53d7480052,TSAM,"The Sun and Moon",Steam,steam,2014-11-13T22:00:00.000Z
34cd1477-b7a1-4f15-b8dd-076f970fe120,TSURGE,"The Surge",Steam,steam,2017-05-15T22:00:00.000Z
e1dea987-64a9-4f02-bd23-78424acdad1b,TTECH,"The Technomancer",Steam,steam,2016-06-27T22:00:00.000Z
d37ead4e-b8a6-46bc-9374-34e32db5601b,TTP,"The Troma Project",Steam,steam,2015-10-27T23:00:00.000Z
4821745e-178b-4844-bde9-e57dc021401e,TVEC,"The Vanishing of Ethan Carter",Steam,steam,2014-09-24T22:00:00.000Z
9dc60670-d59b-4e98-80f1-5118fc37c401,TWD,"The Walking Dead",Steam,steam,2012-04-23T22:00:00.000Z
7f44f430-e7f1-4f28-8eb2-b549f37b5c16,TWD400D,"The Walking Dead: 400 Days (DLC)",Steam,steam,
fc7fdfa9-515b-4af6-ab95-bc310b3d5acb,TWDMTM,"The Walking Dead: Michonne - A Telltale Miniseries",Steam,steam,2016-02-23T17:00:00.000Z
f272bfbb-4f11-4361-bc62-c64618910c3b,TWDS2,"The Walking Dead: Season 2",Steam,steam,2013-12-17T17:00:00.000Z
b8659427-f6e4-4889-9e27-64b3c0f6824b,TWFM,"The Warlock of Firetop Mountain",Steam,steam,2016-08-30T17:00:00.000Z
80e5c0fa-dd73-4437-bce7-70bedb0ffdab,TWAT,"The Watchmaker",Steam,steam,2018-05-16T22:00:00.000Z
29dcfe32-6427-41e4-a9b9-1d088c554ed9,TW2AKEE,"The Witcher 2: Assassins of Kings (Enhanced Edition)",Steam,steam,2011-05-16T22:00:00.000Z
3ce8b803-28d5-4dcf-8589-25803de9a7be,TW3BAW,"The Witcher 3: Blood and Wine (DLC)",GOG.com,gog_com,2016-05-30T22:00:00.000Z
e99a5a62-ac58-42ce-8e02-fa6bf3d18081,TW3HOS,"The Witcher 3: Hearts of Stone (DLC)",GOG.com,gog_com,2015-10-12T22:00:00.000Z
2076a2a5-8a16-49d2-8073-d26bc1b50511,TW3WH,"The Witcher 3: Wild Hunt",GOG.com,gog_com,2015-05-18T22:00:00.000Z
65593b4d-e838-4d78-bfdd-ec628365726e,TW3WHES,"The Witcher 3: Wild Hunt - Expansion Pass",GOG.com,gog_com,
be8910f5-85f7-4568-8b2a-4e48ec2e8675,TW3WHXO,"The Witcher 3: Wild Hunt - Xbox One","Xbox Live",xbox_live,2015-05-18T22:00:00.000Z
0f56b8ae-e719-4526-b6ab-a85a50b9ba09,TW3WHGOTY,"The Witcher 3: Wild Hunt GOTY",GOG.com,gog_com,2016-08-25T22:00:00.000Z
4ea807eb-cc64-4dde-8b35-1805f02bfd28,TWAG,"The Witcher Adventure Game",GOG.com,gog_com,2014-12-04T23:00:00.000Z
73ec91ca-9214-4711-9fca-e0d93c739f15,THEW,"The Witness",Steam,steam,2016-01-25T17:00:00.000Z
66bf9f72-ebff-43c9-9c15-976053bade1d,TSIMS3OL,"The&nbsp;Sims 3: Outdoor Living",Origin,origin,
fbca5ace-fde1-4dce-afd1-f5e345d6e6a2,THEATA,"Thea: The Awakening",Steam,steam,2015-11-19T23:00:00.000Z
a18ca85f-11b2-48c1-82a1-c283007d7ee7,THCOTW,"TheHunter: Call of the Wild",Steam,steam,2017-02-15T23:00:00.000Z
64ce0f9b-4c74-425d-adc8-bf6ad5fabadd,TWAC,"There Was a Caveman",Steam,steam,2015-10-08T17:00:00.000Z
dd9740ef-73a3-4d6b-aaec-15d2b4158bf3,THIEF,"Thief: Out of Shadows",Steam,steam,2014-02-24T23:00:00.000Z
de9f95f2-a51e-4393-af5b-7e0ad76142d6,THIEFBHDLC,"Thief: Out of Shadows - Bank Heist (DLC)",Steam,steam,
18f9d5e1-e94e-4c31-a09a-6c0623fbacf6,THIEFODLC,"Thief: Out of Shadows - Opportunist (DLC)",Steam,steam,
4f98446c-7349-4efd-b9e9-e03bf6d898b9,TITP,"This Is the Police",Steam,steam,2016-08-01T17:00:00.000Z
bea18727-ab27-4299-8578-c5c9690ffbb0,TWOM,"This War of Mine",Steam,steam,2014-11-13T23:00:00.000Z
0a3d02e1-0f77-4095-8fc2-fa5e20edbdf2,TWMTLO,"This War of Mine: The Little Ones",Steam,steam,2017-05-31T22:00:00.000Z
8019c65c-8799-4b1d-b90d-42e146bbddef,TICTOC,Tic-Toc-Tower,Steam,steam,2015-08-05T22:00:00.000Z
d09bb77f-9ff7-4cb8-8e45-0d64c0c07206,TINYE,"Tiny Echo",Steam,steam,2017-08-30T22:00:00.000Z
97edfe99-9e7b-4062-83f5-4765a441a937,TQGE,"Titan Quest (Gold Edition)",Steam,steam,
f714d2df-ebe8-4b79-ace6-5c8e1c055ed4,TITAN,Titanfall,Origin,origin,2014-03-10T23:00:00.000Z
ddea0839-334b-4171-a9cd-da84ad2c7a1b,TITDDE,"Titanfall (Digital Deluxe Edition)",Origin,origin,2014-11-12T03:00:00.000Z
5448dbba-ff0d-4e3e-aac5-bd84c40e09df,TITANSP,"Titanfall - Season Pass (DLC)",Origin,origin,
cc84be17-69d0-49b8-832a-cc2b70ec84aa,TITAN2,"Titanfall 2",Origin,origin,2016-10-27T22:00:00.000Z
478f9733-d0a0-407b-9cfd-708733b241de,TIT2PL,"Titanfall 2 (PL/RU)",Origin,origin,2016-10-27T22:00:00.000Z
c562a7e3-1923-48b9-8372-95360afc1552,TMEAB,"Titanfall 2 + Mass Effect: Andromeda Bundle",Origin,origin,2017-03-22T23:00:00.000Z
c2b285f3-b533-4ede-beb6-4f56e2861a09,TOTM,"To the Moon",Steam,steam,2011-10-31T17:00:00.000Z
c5abf1eb-9a88-4583-95f8-4bc452303179,TCGRFS,"Tom Clancy s Ghost Recon Future Soldier",Uplay,uplay,2012-06-25T22:00:00.000Z
a50f66ca-ba35-4eb7-8924-75bf036d8bfa,TCGRFSDE,"Tom Clancy s Ghost Recon Future Soldier (Deluxe Edition)",Uplay,uplay,
8fc5c612-2f7c-469e-9773-f17f8ed5c392,TCEW,"Tom Clancy's EndWar",Uplay,uplay,2009-02-24T17:00:00.000Z
367052a6-1647-433f-aaf4-eb9348ab121e,TCGRFSSE,"Tom Clancy's Ghost Recon Future Soldier (Signature Edition)",Uplay,uplay,2012-06-25T22:00:00.000Z
989dc017-d66f-4cd5-a724-9bc1de759f7b,TCGRW,"Tom Clancy's Ghost Recon: Wildlands",Uplay,uplay,2017-03-06T23:00:00.000Z
c763840c-ba94-4561-9b41-20c8e3aa541c,TCGRWDE,"Tom Clancy's Ghost Recon: Wildlands (Deluxe Edition)",Uplay,uplay,2017-03-06T23:00:00.000Z
0322616d-fb53-49db-8818-8fd2ef06ced8,TCGRWGE,"Tom Clancy's Ghost Recon: Wildlands (Gold Edition)",Uplay,uplay,2017-03-06T23:00:00.000Z
73819b25-5e57-4a97-b4c0-7805ba9751b0,TCGRWXO,"Tom Clancy's Ghost Recon: Wildlands (Xbox One)","Xbox Live",xbox_live,2017-03-06T23:00:00.000Z
4d29bd95-1b4e-4e2b-b085-a61ec22315fa,TCGRWSPY2,"Tom Clancy's Ghost Recon: Wildlands - Season Pass Year 2",Uplay,uplay,2018-04-09T22:00:00.000Z
b9b60023-0c2c-404f-ac1d-247c95952137,TCGRWDDP,"Tom Clancy's Ghost Recon: Wildlands- Digital Deluxe Pack (DLC)",Uplay,uplay,2017-03-06T23:00:00.000Z
d4dd0757-5838-4f98-9622-825d6b5e5031,TCHAWX2,"Tom Clancy's H.A.W.X. 2",Uplay,uplay,2010-11-11T23:00:00.000Z
c7fc18d7-bb13-4190-bfbd-fe6d11dcc4d1,TCRSSCE,"Tom Clancy's Rainbow Six Siege (Complete Edition)",Uplay,uplay,2016-11-28T23:00:00.000Z
23863d59-a221-4c9c-97f3-7d78d7fe7d87,TCRSS,"Tom Clancy's Rainbow Six: Siege",Uplay,uplay,2015-11-30T23:00:00.000Z
1a96e3d7-3749-4048-9872-94ad5e14ac56,TCRSSEN,"Tom Clancy's Rainbow Six: Siege (ENG)",Uplay,uplay,2015-11-30T23:00:00.000Z
52ad00e1-56fd-4c20-ae89-f1689f12bfa2,TCRSSGE2,"Tom Clancy's Rainbow Six: Siege (Gold Edition Year 2)",Uplay,uplay,2016-11-28T23:00:00.000Z
8ca189b6-ec92-4379-bfe3-ad164c51be79,TCRSSGEY3,"Tom Clancy's Rainbow Six: Siege (Gold Edition Year 3)",Uplay,uplay,2018-02-11T23:00:00.000Z
7a57c043-b861-4358-bdce-97052219a9c6,TCRSGE,"Tom Clancy's Rainbow Six: Siege (Gold Edition)",Uplay,uplay,2016-10-04T22:00:00.000Z
5207aa9b-e27f-4531-a6ab-4ed7ec1e6638,TCRSSSP,"Tom Clancy's Rainbow Six: Siege - Season Pass Year 2 (DLC)",Uplay,uplay,2015-11-30T23:00:00.000Z
90a05901-7125-422d-8289-6d655f48cbf7,TCRSSSPY3,"Tom Clancy's Rainbow Six: Siege - Season Pass Year 3 (DLC)",Uplay,uplay,2017-12-11T23:00:00.000Z
195e7ff6-d8b0-478b-abec-86a5f0a798e4,TCRSSXO,"Tom Clancy's Rainbow Six: Siege - Xbox One","Xbox Live",xbox_live,2015-11-30T23:00:00.000Z
042e9a0f-125e-407a-b356-8d97247ce155,TCSCC,"Tom Clancy's Splinter Cell: Conviction",Uplay,uplay,2010-04-26T22:00:00.000Z
98ff4225-a895-4cbe-a64f-f79f5d4ada1a,TCTD,"Tom Clancy's The Division",Uplay,uplay,2016-03-07T23:00:00.000Z
a05d6927-146c-46db-ad10-7127ece80356,TCTDGE,"Tom Clancy's The Division (Gold Edition)",Uplay,uplay,2016-03-07T23:00:00.000Z
bbc05c46-21e9-478f-95e0-a410470e3314,TCTDXO,"Tom Clancy's The Division (XONE)","Xbox Live",xbox_live,2016-03-07T23:00:00.000Z
08a01129-d1ea-4ac9-948d-3846ed88cc9b,TCTDNGS,"Tom Clancy's The DIvision - National Guard Set (DLC)",Uplay,uplay,2016-03-07T23:00:00.000Z
5cf50ad5-3ed7-4378-a3d7-de39d1af84ff,TCTDSP,"Tom Clancy's The Division - Season Pass (DLC)",Uplay,uplay,2016-03-07T23:00:00.000Z
988f2367-26f1-4bfc-8645-cd194fff43c6,TCDENG,"Tom Clancy's The Division ENG",Uplay,uplay,2016-03-08T00:00:00.000Z
4e9d9b63-4963-4b8d-9287-2628664d27c5,TCSCB,"Tom Clancys Splinter Cell Blacklist",Uplay,uplay,2010-04-28T22:00:00.000Z
9df90815-2cfb-44c2-83c3-5a3937323218,TCSCBDE,"Tom Clancys Splinter Cell Blacklist (Deluxe Edition)",ubi.com,also,2010-04-28T22:00:00.000Z
31af1aa8-8a86-4820-b954-4671c825e93d,TRA,"Tomb Raider",Steam,steam,2013-03-04T23:00:00.000Z
1482d0b0-c9c1-46df-9eda-bdf6a182f2da,TRGOTY,"Tomb Raider (GOTY)",Steam,steam,2013-03-04T23:00:00.000Z
bb7ddadd-1424-4f1e-b8e3-63193087e582,TRX3,"Tomb Raider XBOX 360","Xbox Live",xbox_live,2013-03-04T23:00:00.000Z
0e13df4c-a288-4445-9de4-51d79a24ec34,TRDEXO,"Tomb Raider: Definitive Edition - Xbox One","Xbox Live",xbox_live,2014-01-30T23:00:00.000Z
102604ec-4d46-42ee-804d-e4bcf2fd5a0c,TTRT,"Top Trumps Turbo",Steam,steam,2015-03-20T00:00:00.000Z
77ff392e-d5f8-449e-8f1a-4473e113c00a,TOR2,"Torchlight 2",Steam,steam,2012-09-19T22:00:00.000Z
39ee2a0c-17a9-4a64-8946-ddcb4509f9b4,TOREN,Toren,Steam,steam,2015-05-11T17:00:00.000Z
8e9f875d-acf4-4f72-9846-329a411d0cdc,TTON,"Torment: Tides of Numenera",Steam,steam,2017-02-27T23:00:00.000Z
823891ca-8521-4f52-bd1c-a6361601a616,TWSTOB,"Total War Saga: Thrones of Britannia",Steam,steam,2018-05-02T22:00:00.000Z
ce91dbbd-d3aa-470b-8171-a15cd4dcc6d2,TWWH2,"Total War Warhammer II",Steam,steam,
332be1aa-2ca8-4ed7-849d-bcf7de3b9918,TWA,"Total War: Attila",Steam,steam,2015-02-16T23:00:00.000Z
faab4733-947d-4c2c-a498-076ce93fe956,TWAVFCP,"Total War: Attila (inc. Viking Forefathers Culture Pack)",Steam,steam,2015-02-16T23:00:00.000Z
9175587f-585e-4a4f-86a3-f60e644412a4,TWAACCP,"Total War: Attila - Age of Charlemagne Campaign Pack (DLC)",Steam,steam,2015-12-09T23:00:00.000Z
2afe1154-b1c6-4074-ae5c-d5a25b911732,TWABB,"Total War: Attila - Blood &amp; Burning (DLC)",Steam,steam,2015-03-25T22:00:00.000Z
cc16acba-2714-443d-80a1-3958b1293e0a,TWACCP,"Total War: Attila - Celts Culture Pack (DLC)",Steam,steam,2015-03-25T22:00:00.000Z
1a10b87f-0aa0-42d6-a39a-c5daee4fdab4,TWAESCP,"Total War: Attila - Empire of Sand Culture Pack (DLC)",Steam,steam,2015-02-16T23:00:00.000Z
9c5d5c48-640e-4f3a-84e4-54b8db4abb0a,TWASNCP,"Total War: Attila - Slavic Nations Culture Pack (DLC)",Steam,steam,2016-02-24T23:00:00.000Z
